label,text
0,"In Whatcom Co. this weekend? Consider going up to Artist Point before the road closes this season!  
 
If you make the trip, share pictures and make sure that you are practicing social distancing.
https://t.co/fOJdWSVkwe"
0,"The peaceful transfer of power has been a foundation of our nation since George Washington resigned as military commander in 1783. That moment is memorialized in the US Capitol. The transfer of power is precious, fragile, &amp; should never be questioned, anything else is unAmerican. https://t.co/dSqQdhkvQt"
0,"🚨Over 6.6 million infected
🚨Nearly 195,000 dead
🚨25 straight wks of over 1 million initial UI &amp; pandemic UI claims

Today marks 4 months since the #HeroesAct passed the House. Families, workers, first responders, &amp; small biz don't have 4 more months. Senate must pass Heroes."
0,"Last year, the @HouseGOP passed a bill that would slash protections for people with #PreExistingConditions. That’s 316,000 people in #WA01, including nearly 40,000 kids who could lose access to health coverage. #factsmatter"
0,"We MUST protect the postal service to ensure a free &amp; fair election. 

@agowa led this effort that has paused the Trump administration’s cuts to the USPS. I will continue supporting our mail carriers &amp; fighting for a fully functioning postal system.

https://t.co/QbXMHHl2Rh"
0,"It's disgusting that Washington Republicans have the nerve to propose stripping health care protections from as many as 133 million Americans with pre-existing conditions. Do these elected GOPers have no moral sense?

I'm fighting to #ProtectOurCare because it's right."
0,"As Washington Republicans wage war against everyday Americans’ health care, House Democrats are working hard to #ProtectOurCare. I’m fighting to:

🏥 Protect Americans with pre-existing conditions.
💰 Tackle rising prescription drug prices.
⬇️ Lower health care costs."
0,".@USPS has always united us. I won’t stand by while the administration guts these critical services. 

This week, I spoke with local postal workers to get their insight on much-needed #COVID19 relief and more. https://t.co/7e1oODdEV1"
0,"I had a wonderful time  campaigning for @davidjtrone in Hagerstown today. Once he’s elected to Congress, I have no doubt he’ll be a strong and effective advocate for hardworking families! https://t.co/r6Pt8ToUVQ"
0,Our Democratic House Majority appropriated $8.3 billion to combat the coronavirus because we know it’s imperative that health providers have all the tools necessary to care for our constituents.
0,La historia Americana no existe sin la histora Latina. Me alegro en poder ayudar pasar esta ley para esablecer el Museo Nacional del Latino Americano en la institicion Smithsonian
1,My statement on the short-term deal to #EndTheShutdown. https://t.co/AkrF9yWszd
0,"Keeping the Peoria Ag Lab open has been one of my top priorities for years. This lab provides hundreds of jobs and important agriculture research, I’m relieved to hear their doors will stay open.   https://t.co/nkVkN1XUHa"
0,"This #MothersDay, I want to thank all the mothers who sacrifice so much and commit themselves to protecting and serving us. Mothers truly are heroes—thank you! https://t.co/MEGqOa1llC"
0,"At the @ILStateFair today, I invited @SpeakerPelosi to meet with @ILFarmBureau where we discussed farm conditions, infrastructure, biofuels &amp; Trump’s reckless trade war. IL farmers are facing tough times—I thank Speaker Pelosi for taking the time to hear from them directly. https://t.co/eg8OFoEw3D"
0,I am so proud of and humbled by the young people of today. You are the heart of this movement. You are making change. You are the future. #MarchForOurLives
0,I have a feeling he's just getting started. https://t.co/ZbDWg7IiNJ
0,"Having a great time with my friend in KC today! I feel the #JoeMentum, do you? #WeKnowJoe #TeamJoe #Biden2020 @JoeBiden https://t.co/iJg5nYIjzP"
0,I am saddened by the events in the #BarcelonaAttack. Sending thoughts and prayers to the victims and their families.
0,"We shall overcome, we shall overcome,
We shall overcome someday;
Oh deep in my heart, I do believe,
We shall overcome someday"
0,"The coronavirus crisis is far from over.
 
Please wear a mask and practice social distancing guidelines.
 
Pass it on.
https://t.co/gkdXg2Hwi8"
0,"‼️REMINDER‼️ #COVID19 Testing TOMORROW in the north parking lot of St. James United Methodist Church at 55th &amp; Paseo from 12-4pm.
☎️ CALL AHEAD (816) 404-2273. https://t.co/NrAh6bgm0M"
0,"https://t.co/nzMs9xFHYW #ClimateChange is real, and humans are responsible."
1,"Very exciting news for ULM and #LA05! As a doctor myself, I wish all future ULM medical students the very best. https://t.co/sy5RFAFCjD"
1,"I'm honored to have the support of the Lincoln Parish Republican party. 

We will be in the run-off with Bel Edwards, and we will defeat him this November.
#lagov #Doc4Gov https://t.co/8eJzusA9n1"
0,"Congratulations and welcome home @TheLaineHardy! I can't wait to see you win the whole thing. Louisiana is rooting for you!
https://t.co/j4Dluewzc2"
0,I appreciated hearing from Louisiana representatives of the Cystic Fibrosis Foundation whose loved ones have this disease and I hope we can one day find its cure. https://t.co/B10BZd6sL0
0,"The state of New York just passed a bill that allows abortion seconds before the child is born. I’ve delivered my fair share of babies and I can tell you without hesitation, this is murder. https://t.co/2GfGd2of4h"
0,"Thank you for your support and endorsement, @PDeVillierLA!

I look forward to working with you to attract jobs and grow incomes here in Louisiana.
#lagov #Doc4Gov https://t.co/Dcmi4WZnK8"
0,My prayers are w/ victims &amp; all of @Grambling1901. I'm confident Rick Gallot will lead students to healing &amp; safety in wake of this tragedy.
0,I am deeply concerned that Mr. Kacsmaryk would substitute his values for the constitutional rights that protect people who do not agree with him. We cannot allow that. #CourtsMatter
1,"Tonight, I will be speaking at the @NYAPCdc about how we can move forward and heal together. Watch live: https://t.co/NRqGAMgFXA"
0,"He does not belong on a federal bench. 

The Senate Judiciary Committee is voting on Steven Menashi this morning. I will be voting NO. 

#StopMenashi"
0,"Thank you, Edith, for your letter backing our National Service Bill! I'm so glad to have your support. https://t.co/fBVtZsHrzs"
0,Congress should not be paralyzed and unable to act in the face of another tragedy.  We can make our communities safer. We must. Now.
0,"He has been a positive partner in legislating on issues from education to workforce skills, from supporting our home states’ poultry industries to championing more effective and transparent U.S. foreign aid."
0,"Johnny is part of the glue that holds the Senate together, and it’s difficult for me to imagine the Senate without him."
0,And guess what? We're still not done fighting to ensure every American gets the care they deserve.
0,"Just a reminder that right now, tonight, Republicans are supporting a lawsuit that would take away protections for millions of Americans with pre-existing conditions and gut the Affordable Care Act."
0,What about withdrawing our troops from South Korea to secure a nuclear deal with Kim Jong Un or abandoning the Baltics to secure peace in Ukraine?
0,"If you’re a farmer who has experienced losses and you’re interested in applying, you can learn more from your local @usdafsa office about how to apply."
1,"Today in the Judiciary Committee, we discussed the importance of protecting the constitutional rights of protesters."
0,"It was great to join @PeteButtigieg, a champion for national service, for a conversation about our effort in Congress to expand @AmeriCorps.
 
Now is the time to #Stand4Service. We should ensure every American who wants to step up &amp; help in our #COVID19 recovery can do so. https://t.co/aHOFhRyDKH"
0,It is critical that we protect America’s coasts. Drilling puts our coastal residents &amp; businesses at risk as well as our oceans &amp; climate. https://t.co/9XO2bGqoGd
0,Thank you @M_Dannenberg1 for pointing out that there are steps Congress can take TODAY – like passing my #ASPIRE Act – to hold colleges and universities accountable and ensure that all Americans have access to higher education. https://t.co/WO5JsQNb5O
0,Honored to join Rwandan Minister of Justice Busingye and Ambassador Mukantabana at today’s Senate Human Rights Caucus event for the 25th commemoration of the genocide against the Tutsis. https://t.co/wHzEcqoSFm
0,"To our @DelawareNG soldiers w/ 238th Aviation Regiment, whether you’re flying forward, backward, or hovering above, there's a whole constellation of folk proud of you, confident in you, grateful for you. While deployed, may your UH-60s have the lift and thrust needed for success. https://t.co/KNvkHTpF51"
0,This is the leadership we need right now. https://t.co/x56WKoTlL9
1,.@RepZoeLofgren &amp; I filed an amici brief opposing the Trump administration: https://t.co/V57PoqByTR
0,This is a great video showing the House Dem pick ups in CA since 2000. #BlueWave https://t.co/NxcM6HmzpK
0,I agree with Justices Sotomayor and Ginsberg who concluded that this #SCOTUS decision “merely replaces one ‘gravely wrong’ decision with another. https://t.co/8Jsrs2pXek
0,"During our @HouseJudiciary hearing, I asked AG Barr about the surveillance of protests in Portland &amp; around the country. 

The constitutional rights of demonstrators should never be violated. (THREAD 1/3) https://t.co/lXkl80YsMS"
0,"Last week, I answered some of your COVID-19 questions over Facebook Live. Unfortunately, I wasn't able to get to all of them – so I wanted to answer a few more here👇
https://t.co/eS1b6sAIx9"
0,"This is outrageous — the CDC and the American public must have access to this information. I joined @SenateDems in calling on the administration to reverse this detrimental decision.
https://t.co/JbChFj9VIe"
0,I couldn't be more excited to have @ChrisPappasNH as my next Congressman! Nobody works harder or knows NH's First District better than Chris. He will be an excellent addition to our Congressional delegation. -mh
0,"I joined colleagues from both parties in urging the FDA to act now and ban these highly addictive products.

https://t.co/1jw0u4Vr9f"
0,"Always great running into a fellow New Englander in the Capitol, @ChrisEvans! https://t.co/pPmXn64js6"
0,"Thank you to @WZID and all your listeners who help make the Christmas is for Kids Radiothon such a success, it was great to join you today. https://t.co/FQoOKGugrf"
0,"Cpl. Jonathan Currier of Hampton bravely served to keep us safe, secure, and free. My heart goes out to the Currier family and his unit during this extremely difficult time. https://t.co/IIEUnYNlm3"
0,I’ll be #intheBerkshires today celebrating the opening of @Wayfair’s new customer service center in #Pittsfield and then in #GreatBarrington for the dedication of Bostwick Gardens Senior Housing Development expansion made possible with #LIHTC. A great day in #CD1.
1,"We need to embrace green energy to protect our future, and as your Congressman and Chair of Ways and Means, I promise to make it a priority."
0,I had lunch with my good friend @RepPaulMark at @BerkshirePizzeria in #Charlemont yesterday. Great small business here in #CD1. https://t.co/YKdLCHKcKo
1,"I am proud to have led the negotiations on behalf of the U.S. House of Representatives and hardworking Americans everywhere. #USMCA

https://t.co/8mpCVUOdG5"
0,I offer my sincere condolences to the family of fallen officer &amp; Cathedral HS grad Dustin Doyon. I'm grateful for his remarkable service.
0,@HumanScumEsq @ImPhilGlover Check your facts.  I didn’t vote for any of those budgets or any of the spending.
0,"“I used to support you on some things, but now that you’ve &lt;MSM faux outrage of the month&gt;, I’ve lost all respect.” 😳 

(Checks profile: profanity laced socialism and hate mongering.) 🔥  

yeah.  Right. 🤦🏻‍♂️"
1,"I'll be on @55KRC with my friend Kevin Gordon, guest host for Brian Thomas, today at 8:04am ET. Tune in: https://t.co/hkgXjK6oSS"
0,"Obamacare repeal and tax reform can't happen in 9 months, but now some GOP signaling they're ready to immediately work on gun control?"
0,".@heraldleader flips out for click bait titles! #sassywithmassie 
https://t.co/cauXF8RrJ0"
0,It’s never too late to stop spending money in the Middle East!  The CR/Omni has $50 billion for Afghanistan this year. https://t.co/KtBvuVDXR1
0,"(1/5) I was uncomfortable when I saw the video &amp; description that first went viral, so I understand the initial reactions to the CovCath video. I chose to wait for more facts before responding because the narrative did not match what I know to be the character of these students."
0,"@davecsullivanjr @goldencorral I actually forgot that in the context of this discussion.  I was previously elected “County Judge Executive” and as such, in Kentucky, was referred to as “Judge.” Alas though, it is an administrative position (sort of like Mayor of the County), and I do not have a law degree."
0,I second that. Real interest on the House side in improvements. https://t.co/EmaVbvUgaj
0,"I have, until now, been conflicted about those interests. Impeachment, along with the right to declare war, is the most awesome power of Congress. /5"
0,@ctblogger Stunning moment in our history. Reminder of what decency in leadership can look like. I’ve always been fascinated by his hands as he speaks.
0,"Never has knowledgeable, competent, caring leadership been so important. With leadership we can rebuild. With leadership we can do anything.

That’s why I’m all in for Joe Biden. 
⁦@JoeBiden⁩  https://t.co/pUGpKtYkJa"
0,I’ve made a terrible mistake. Yesterday I wrote a tweet in which I referred to @realDonaldTrump as “Colonel Bone Spurs”. This was wrong. I meant “Cadet Bone Spurs”. I apologize for the error.
0,"@MartinScjn5666 1) Thanks for your vote. I appreciate it. 
2) I still am not a big soccer fan. Sorry."
0,"the Assad regime and his outside supporters and most importantly, protect the Syrian people. I continue to urge my Senate colleagues to pass the Caesar Syria Civilian Protection. It is the right thing to do. https://t.co/3JQo5w9gIW"
0,I was really hoping Charles Barkley’s political analysis would’ve included the phrase “Any knucklehead knows . . .” @jaketapper
0,"Now that two #GOPTaxScams have passed, I'm working hard to prevent cuts to Social Security and Medicare. The GOP has warned they're coming, but I'm fighting to protect our middle class. https://t.co/t90kTe7bai"
0,These are all reminders that the fight to ensure that future generations have opportunities to succeed is far from over.
0,It is SICKENING that the Republican National Committee (RNC) is backing a CHILD MOLESTER in order to win a Senate seat. All-time low in American politics. Disgusting. https://t.co/05kWM6LDMa
0,And election nights are always more fun when you’re not on the ballot! https://t.co/CsnfFIgZ3L
0,"Mr. President - look around. You're at Mar-A-Lago, the members-only club you own where it costs 200K to join. Trust me, the American public isn't celebrating tax cuts for your golf buddies. #GOPTaxScam https://t.co/jYYo4kRo1U"
0,"--prohibit those under 21 years of age from carrying concealed guns. 
•Many states prohibit gun possession and concealed carry by abusive dating partners, exceeding federal protections against abusive spouses. 
###"
0,Happy #Festivus https://t.co/VnPy6aGu5g
0,"On #HumanRightsDay, I join my colleagues in condemning this Administration's cruel #familyseparation policy that has separated thousands of families. I am committed to upholding our American values and treating all human beings with dignity and respect."
1,I am proud to have helped secure a provision on this year's #NDAA to help our servicemembers seeking US citizenship with counseling services on the citizenship process. 🇺🇸
0,I’m ready to fight against substance misuse in America. I’m proud to join @RepDavidTrone and the Freshmen Working Group on Addiction. This bipartisan effort will work to end the opioid epidemic across the nation. https://t.co/hJNNs7AATW
0,Today I was happy to celebrate the wedding of Kathy and Amanda. I'll continue to fight for them and for the rights of the entire #LGBTQ community. https://t.co/hku7Qd1Hiu
0,"As we watch the President’s second summit with Kim Jong-Il fall apart, we still stand committed to a Democratic, denuclearized Korean Peninsula where the whole of Korean people can be united in independence and finally achieve the goals of this movement begun over a century ago."
0,I’m proud to stand with our brothers and sisters in the Labor movement in their fight for the American worker this Labor Day — and every day. https://t.co/rmj2JwiS9I
0,"I voted to confirm David Bernhardt to serve as U.S. Secretary of the @Interior. 

I appreciate his commitment to continue the department’s support of the #RestoreOurParks Act, which would cut in half the maintenance backlog at our national parks. https://t.co/IInlIeVNRF"
1,"I’m headed to the Senate floor to talk about the #OpioidCrisisResponse Act, which @SenateMajLdr calls “landmark legislation.” You can watch here: https://t.co/EcFNeLfyRW"
1,"Today, I spoke on the Senate floor about the delegation I led to China earlier this month, where I encouraged Chinese officials to help stop the flow of deadly fentanyl into the U.S. #OpioidCrisisResponse https://t.co/93WY8jZN3K"
0,"Congratulations, @wmspowers on your special election victory. I know you will serve Tennesseans well in the state Senate!"
0,"The next phase, which is designing and building barriers to prevent suicides on the bridge, is already underway and construction could begin as early as 2023."
0,"All roads back to work and back to school lead through testing. Our country will soon be doing 2 million diagnostic tests for COVID-19 a week, an impressive number."
0,"The two federal laws enacted this month dealing with the coronavirus made sure that testing for COVID-19 is free, provided $100 billion for hospitals…"
0,There is a danger that if we do not act – Americans in some counties literally will have no insurance to buy
0,We honor our brave service men and women at home and abroad who defend our freedoms and protect us from those who would seek to cause us harm.
0,"The U.S. Drug Enforcement Agency says that almost all fentanyl that comes to the U.S. is, one way or the other, produced in China."
0,Thanks to @SenBobCorker and @RepChuck for joining me in nominating Ed Westcott for the Presidential Medal of Freedom. Ed was the official photographer of the Manhattan Project and is deserving of this honor.
0,"Good news—@MeharryMedical will receive $750,000 from @HHSGov to develop a new rural residency program that will help to increase the number of medical professionals in rural Tennessee."
0,"While many of the solutions to this crisis are going to come from states, communities, and local partners, the federal government can and should play and important role."
0,"Sixty years ago, he was a Fisk University student in Nashville protesting laws that did not allow him to sit at lunch counters because of his race."
0,"Number Two: When you do begin earning income, your monthly payment will never be more than 10 percent of your income after you deduct the necessities of life, such as the cost of housing—such as rent or mortgage—and food."
0,"I enjoyed touring Dyer City Hall and discussing Gibson County with City Recorder Nathan Reed, Mayor Chris Younger, State Rep. Curtis Halford, and Dyer Fire Chief Ryan Shanklin. We are all committed to #TN08 and #KeepingAmericaGreat! https://t.co/UEa3LwksEy"
0,"Congratulations Orgill, Inc of Collierville on their outstanding work to support the expansion of U.S. exports. I was proud to help @SecretaryRoss present them with the 2018 President’s @CommerceGov E Award. #TN08 https://t.co/7CsCUWMYKT"
0,"After another great day traveling throughout #TN08, we wrapped up our district wide tour in Gibson County. I want to thank Sheriff Thomas, Holt Shoaf, @Mayorbwbeasley, Chief Oliver, Mayor Sikes, Mayor Jackson and everyone present. #KustoffForCongress #TN08 https://t.co/IFcGvaAxcs"
1,Thank you @faith2actiontwi for presenting me with the Heartbeat Hero Award. I am committed to #prolife policy and proud to cosponsor #HR490. https://t.co/TWSjSaAAw8
0,Proud to visit with a group of @UnionUniversity students who are in D.C. for the 45th Annual #MarchForLife. I stand with you in the fight to protect life! #ProLife https://t.co/swJkd6M9sM
0,We as Americans are #InItTogether. I have no doubt we will come out stronger and more resilient. https://t.co/8f6nKFsGk2
0,"I enjoyed seeing everyone today at the Courthouse in Dyersburg. As always, many thanks to Mayor Chris Young, @MayorJohnHolden, General Phil Bivens and Alderman Bob Kirk for their leadership and support! #KustoffForCongress #TN08 https://t.co/oGvKb4Xiuz"
0,Best of luck to all of our West Tennessee legislators as the 111th General Assembly officially convenes today!
0,Today marks a historic moment for hard-working West Tennesseans as we cut taxes at every income level. We passed #TaxReform and our bill is heading to President @realDonaldTrump's desk to become law.
0,Thankful for the work our law enforcement officers do to keep our communities safe. I’ll keep working to ensure they have the resources they need and stay safe on the job. #NationalLawEnforcementAppreciationDay https://t.co/FrIeWsYM3z
0,I will continue to urge House leadership to prioritize the needs of small businesses in future legislation to assist our nation with the #Coronavirus pandemic.  https://t.co/n44jEAmoWP
0,The opioid crisis in our communities demands an urgent and thorough response. I appreciate @PatRyanUC's leadership on this critical issue for the future of Ulster County and upstate.  https://t.co/2i5LlFDSlD
1,"On Friday, I held my third telephone town hall focused on our #COVID19 in our community, and the resources available to folks. Find more information about our panelists and the full audio here: https://t.co/zPASAqjWAF"
0,"Whether it’s working with the Administration or standing up to it, I will always work on behalf of the people of our district."
0,"Small businesses &amp; self-employed owners are paying too much in taxes, &amp; it doesn’t make sense that self-employed farmers &amp; business owners are unable to deduct health insurance premiums as a business expense. https://t.co/9MSFdzcIfo"
0,"Lyme Disease is still a serious threat to our communities this fall. Find resources for how to effectively check for ticks here --&gt;
https://t.co/QR6aOfGg1p"
0,Had a great time at the Catskill Fly Fishing Center First Cast event today in Livingston Manor to celebrate the start of trout fishing season in the Catskills! https://t.co/9S3Rzf0Yav
0,"Thanks to @RepKenBuck's Diversity Internship Program, I’m lucky to have Romario interning in my Washington, D.C. office helping Arizonan’s in our nations capital. #AZ04 https://t.co/aHdXSAQJpS"
1,"In Case You Missed It

Checkout my op-ed on ""Lying James Comey”. I have President @realDonaldTrump’s back. 

https://t.co/m9Xz7EhWRa"
0,"I hear your voices and I thank you for replying. My survey is still open, and I look forward to your thoughts. https://t.co/3ROPJeiiTI"
0,"I’m looking forward to listening to @RaheemKassam @StephenBannon et al chop, cut, splice and dice world politics. https://t.co/Sr46iE3NoG"
0,"This morning, I met with some folks from the Greater Phoenix Chamber of Commerce to talk all things tax. Always good to see Arizonans in DC! 🌵 https://t.co/UMkoahKT1e"
0,I want you in my district. What’s it gonna take to put you in a nice town in Arizona? https://t.co/ij4f4qVnNA
0,So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?
0,@RandPaul wins today https://t.co/rhhyHQ1UQS
0,"Encouraging!
https://t.co/mtZhgbtlVr"
0,@baalter @ChristopherHull @FBI @JudicialWatch @SaraCarterDC @jsolomonReports @DonaldJTrumpJr @charliekirk11 @GOP @securefreedom @TeamTrump Preacher. Meet choir.
1,"Cesar Chavez’s lifelong work to protect American workers should be echoed and celebrated throughout America. This week, I introduced a resolution expressing support for the designation of Chavez’s birthday, March 31st, as National Border Control Day. https://t.co/FfotaKGa7e https://t.co/jkXYSR93dy"
0,"Today is the 46th anniversary of #RoeVWade. I support this landmark ruling because, as a physician, I know that a woman’s health care decisions are between her and her doctor. #7in10ForRoe https://t.co/gkvtzB98Mz"
1,"Today at 2pm ET/11am PT.

I'm chairing a @HouseForeign hearing on the Rohingya crisis.

Tune in below 👇

https://t.co/2usoJQK6V5"
1,"I’m proud to have voted today to provide a much-needed pay increase for our brave servicemembers while also funding a strong and smart national security strategy that advances American leadership throughout the world. #NDAA

https://t.co/Wz2Tl2Gmxj"
1,"After 10 long years of seeking assistance with his immigration case, Jon said he really appreciated my team’s fast work and efforts to keep him updated with progress on his case. 6/"
0,"Please continue to stay home. And if you do need to go out for essential activities, please wear a cloth face covering and practice physical distancing. #COVID19

Let's all work together to #FlattenTheCurve. https://t.co/xLzeZKYTcZ"
0,I join fellow Sacramentans in applauding Greta Gerwig for her amazing depiction of the genuine beauty of #Sacramento in #LadyBird. https://t.co/17XO8fASvt
0,"I’m proud to continue to fight for small businesses through tax relief, improving access to capital, and extending R&amp;D tax credits. Happy #NationalSmallBusinessDay! #CA07 https://t.co/Bi6lGPfHsV"
0,"I thank the first responders, law enforcement officials, and medical professionals at Henry Mayo Newhall Hospital who are working tirelessly to keep everyone safe. 
 
My prayers are with Saugus High School.
 
@senatemajldr we’re asking you again. Do something."
0,"At our press conference following the tour, I had a few words about the tragedy in #Annapolis yesterday: This senseless violence should shock all of us."
1,"Twenty-seven years ago, I marched to the Senate to demand the confirmation vote on Justice Clarence Thomas be delayed so Professor Anita Hill could share her story.... https://t.co/IRAgsZUJ0M"
1,I proudly offered an amendment to protect the #ANWR. Preserving America’s public lands shouldn’t be a partisan issue. https://t.co/fgfWf5t2Ux
0,Happy Independence Day! I hope you have the opportunity today to come together with friends and family in... https://t.co/qsuqJejTQe
0,"For example, the unparalleled refugee crisis, numerous countries on the brink of famine, and ongoing threats to U.S. national security demand a more robust response from U.S. global leadership."
0,"If you need legal assistance, please reach out to the New York Liberty Defense Team, 1-800-566-7636"
0,"Refugee families suffer from malnutrition, fall ill from preventable diseases, and often have no access to proper sanitation. For 68 years, @Refugees have led the charge to care for the world’s most vulnerable, keeping refugees safe from violence, persecution, famine, and disease"
0,"Luis Alvarez not only risked his life on September 11, 2001, but he continued to advocate for his fellow heroes. I am forever grateful for Mr. Alvarez and the sacrifices he made for this country. 
https://t.co/Zjm02sibMg"
0,"I'm excited to continue working with @RepBarbaraLee on some of our most pressing issues, including ending U.S. participation in unauthorized wars, working to end poverty, and shaping our foreign policy. Thank you for always being a strong, progressive leader!"
0,"CONSERVATIVE POLLSTER FRANK LUNTZ: ""If the election were held today, frankly, I think Republicans would lose both (House and Senate)."" #BlueWave @PRyan @realDonaldTrump https://t.co/wpEmmQlAFy"
0,Thank you to @GreenCountyEDC for hosting a roundtable this week. Your dedication to assisting and expanding the business community within our the district is a true asset. I look forward to our continued work together. https://t.co/v6G1fvWmM7
0,"While our community continues to rebuild, I’ll keep working to ensure southcentral Wisconsin has access to the resources necessary for the recovery efforts. https://t.co/6Kcb0UzTaJ"
0,@jaytaubes @joekennedy I respect your endorsement but their lifetime progressive voting scores are only 1.5% different. They both vote as progressives. But I respect your position. Good people can disagree. I know and respect Joe.
0,It takes a lot of courage to run for Governor. Thanks to @andygronik for standing up to @ScottWalker.
0,"Wow. With no leadership from the White House, we have to look out for one another. Please. Wear your damn mask! https://t.co/ATzQfjhQ6g"
0,"You people are literally shameless. 

24 hours later, you all thought you should attack the 75-year old protester assaulted by police...again? https://t.co/4dd8C1ixOT"
0,"This is the inevitable result of hateful immigration policies that shut out asylum-seekers and refugees.

Over 200 people deported to El Salvador have been killed or seriously abused.

This is a crisis. https://t.co/vg9vnXDCPd"
0,It's long past time we let Medicare negotiate drug prices. We need to end the monopolies of pharma corporations and put the power back in hands of the people. #EndRxMonopolyPrices #ForThePeople https://t.co/qwSc5VQgA5
1,"This week, I led our delegation in calling on @USDOL to do more to streamline the process of administering economic relief to unemployed Americans. https://t.co/asliQDZeu2"
0,Thank you @BURNDY_llc for giving members of my team a tour of your impressive facility in Littleton. I look forward to working with you to support advanced manufacturing and economic growth in the Granite State. https://t.co/9KQa7mytR8
0,Congrats to my friend @ChrisPappasNH! I’m excited to serve with you in the House of Representatives and fight for hardworking Granite State families.
1,"Conservation is key to preserving NH identity &amp; supporting our outdoor recreation economy. I'm committed to reauthorizing @LWCFCOALITION, which has given millions to protect our beautiful landscape. Read about my call for reauthorization in @ConMonitorNews https://t.co/6KXxiRsm3s"
0,Deeply saddened by accident in WA. My heart goes out to everyone impacted by this terrible tragedy.
0,"Toured Prima America Plastics to Diesel Plant today and learned more about their innovative work to convert plastic into diesel.

Repurposing plastics that would otherwise end up in landfills demonstrates how NH businesses are leading the way in turning waste to energy! https://t.co/N0rD1Cm4En"
0,I always try and swing by @Biedermans when I’m in Plymouth! Great to catch up with friends during our #30Diners30Days stop today! https://t.co/m3JmlTzELd
1,Honored to be recognized by @BMAlliance as a 2019 Medicare Advantage Champion! I will always fight to protect and strengthen access to affordable healthcare for seniors and all Americans! https://t.co/VodPMEX6kJ
0,"Yesterday, I spent the day in Oswego and Batavia meeting with local business owners and community members. #IL14 https://t.co/oYUVMYoKZh"
0,"August is #NationalBacktoSchoolMonth! 🍎📚

As our #IL14 schools start back up, I'm working hard to provide them with the tools to help our children succeed. When we invest in our schools, we invest in our future."
1,"As a nurse, I couldn’t watch this happen idly. So we introduced #HR1010 to protect Americans from junk plans by overturning the Administration’s regulation expanding short-term, limited plans. Our bill passed the House within months."
0,Today is the first day of #BlackHistoryMonth! I'd like to recognize one woman and two words that have had a profound impact on my life and my journey to Congress. #UnboughtandUnbossed https://t.co/DZckmj1ir8
0,"Decades of activism from the labor movement have shaped our country. This #LaborDay, I hope you’ll join me in (safely) celebrating the unions and organizations that fight for the rights of workers every day. https://t.co/53ARu5uOgg"
1,"This week, I hosted a Facebook Live discussion with TriCity Family Services to share mental health care resources available to our community, along with wellness tips for staying healthy during the coronavirus pandemic. https://t.co/sO3DTR5hgE"
0,"In 2018, the Federal Trade Commission received 1.4 million consumer reports of fraud, and seniors remain one of the most vulnerable targets."
0,"As always, Team Underwood is here to help you! If you or anyone you know needs assistance during the coronavirus pandemic, please call (630) 549-2190 or (202) 225-2976."
0,"The Helping Moms Act is a historic step towards improving maternal health outcomes, closing racial disparities, and ensuring every mother in America has the care she needs and deserves after giving birth."
0,Thanks @google for a great night last night with @RepLucyMcBath and so many friends who share the same goal: more African American women in leadership. #CBCWomen https://t.co/Id8D1d38jQ
0,"Have you taken the #Census2020? This year, one of the safest ways to complete the census is by phone or online. It only takes a few minutes to complete! Visit https://t.co/zGK46dIUej to #ShapeYourFuture."
0,"I look forward to reviewing the new procedures, and will continue to push for a bill to expand congressional oversight of the process and ensure that intelligence agencies participate."
0,I’ll keep fighting to make sure all Maine people have affordable access to healthcare – no matter where they live or what job they have.
0,"That is why I’ve made funding community fire departments a priority. I want to keep fighting for people like Trent, who are helping the people of Maine every day. https://t.co/WBRB2mrgML"
0,"I will take my cue from these devoted public servants, and focus my efforts on the bipartisan investigation taking place in the Senate Intelligence Committee."
1,"I am thankful to have Peter’s support, and will continue to work with Maine businesses to address the needs of our workforce and the Maine economy. https://t.co/VkqRxzkFPf"
0,"Corporations are spending the benefit from the tax bill on stock buybacks, not raising worker pay."
0,You get things done in the Senate by listening and by working with people who might not always agree with you.
0,"These critical projects for roads, picnic areas and visitor centers are essential to ensure safe visitor experiences and allow future generations to experience the wonders of our National Parks — from Acadia to Zion — for years to come."
0,"As a conservative, I don’t think you can support a President trying to amend the Constitution. #mepolitics"
1,"I voted against the Keystone Pipeline - if the energy industry thinks they’ve bought my vote, they’ve made a poor investment. #MESenateDebate #mepolitics"
0,"The train carrying @HouseGOP and @SenateGOP to our retreat has had a collision. I am unharmed, and doctors on board are assisting the injured"
1,I’m proud to join @RepTedBudd and @RepHarley in introducing the bipartisan Drug-Free Communities Pandemic Relief Act. This important bill would ensure community-led drug treatment coalitions can remain operational during the #COVID19 pandemic.
0,I always enjoy seeing members of the Boys and Girls Club when they come to DC. Thank you for taking time to visit! https://t.co/LlNm5zMmfW
0,"We are stronger as a nation when we prayer together. I hope everyone will take some time to pray for our country today. Pray for our leaders, our troops, our communities and our families. #NationalDayofPrayer https://t.co/DTl9C47KDp"
0,Incredibly sad to learn of the passing of John Yates. The state of Georgia is deeply grateful for his service in WWII and the Georgia Capitol
0,"While driving down Lakeside, I stopped by Franco’s to chat with Franco and his staff. https://t.co/5sdHnG13d8"
